id,restaurant_id,name,description,category,base_type,meat_type,size_or_variant,price_pln,spicy,is_vege,image_url,available,created_at
001a11cc-a541-4f59-8a56-c2c4eafe464d,1fc1e782-bac6-47b2-978a-f6f2b38000cd,Jajecznica z 2 szt. jaj,"Jajecznica, pieczywo",Śniadanie,jajecznica,vege,,11.00,false,true,,true,2025-10-26 15:52:04.270001+00
009797c9-808b-4b8a-89b4-79d8d9ece27a,569a7d29-57be-4224-bdf3-09c483415cea,Desperado Standard,"Bułka maślana, wołowina 200g, ser cheddar, sałata, grillowana papryka, pikantna salsa, sos BBQ",Burger,burger,mięsne,standard,36.00,true,false,,true,2025-10-29 21:29:06.527172+00
029b5278-96bf-4fb9-acf1-7a29807db87d,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,"Burger wegetariański z Camembertem, frytkami oraz zestawem surówek","Burger z Camembertem, frytki, mix surówek (VEGE)",Zestaw,zestaw,vege,,45.00,false,true,,true,2025-10-26 13:27:08.692813+00
03ce8a1a-be58-407c-87df-48ab33817f5c,83566974-1017-4408-90ee-2571ccc06978,Margherita,"Sos pomidorowy, ser mozzarella, bazylia",Pizza,,,,28.00,false,false,,true,2025-10-29 14:49:19.136917+00
051b230b-91ab-4a30-a980-f00b11a8429a,fc844513-2869-4f42-b04f-c21e1e4cceb7,Pita Rollo,"Pita rollo, sos, surówka, mięso",Kebab,pita,dowolne,duży,23.00,false,false,,true,2025-12-18 10:31:10.334916+00
0541008d-da26-4a43-a51f-dc57fe124572,1fc1e782-bac6-47b2-978a-f6f2b38000cd,Placki ziemniaczane 4 szt.,Placki z ziemniaków podawane ze śmietaną,Dodatek,placki,vege,,13.00,false,true,,true,2025-10-26 15:49:59.999484+00
0556bbf2-b02e-40d1-bde8-0455b0d0cd27,70842598-1632-43f6-8015-706d5adf182f,Zupa z kaczki,500 ml,Zupy,,,,10.00,false,false,,true,2025-10-29 21:37:37.603105+00
05dc2ad5-afb2-4e2a-9911-2ed0ca62b42e,83566974-1017-4408-90ee-2571ccc06978,Quattro Formaggi,"Sos śmietanowy, mozzarella, gorgonzola, feta, parmezan",Pizza,,,,36.00,false,false,,true,2025-10-29 14:49:19.136917+00
0659a1fa-61a0-40f7-a27c-904b70cb83be,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Pierogi ruskie,Pierogi domowe z serem i ziemniakami (VEGE),Pierogi,pierogi,vege,,36.00,false,true,,true,2025-10-26 13:35:13.879352+00
07134bc7-906d-4694-9198-c47d746b0d62,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Ozór wołowy,Ozór wołowy w sosie chrzanowym,Wołowina,wołowina,mięsne,,31.00,false,false,,true,2025-10-26 13:33:30.847182+00
07c9429b-61c4-408e-8e30-e780b94bd740,fc844513-2869-4f42-b04f-c21e1e4cceb7,Pepsi / Mirinda / 7up,,Napoje,,,,6.00,false,false,,true,2025-10-29 22:45:07.983357+00
092d6cf6-a2a2-4693-8525-489316c3dd06,4d27fbe3-20d0-4eb4-b003-1935be53af25,Siekany tatar z polędwicy wołowej,"Kurka marynowana, dip musztardowy, żółtko przepiórcze, czerwona cebula, smażony chleb",Przystawka,przystawka,mięsne,,68.00,false,false,,true,2025-10-26 15:15:15.29404+00
09434833-357d-417f-8d82-4735fe54055c,bd9f2244-7618-4071-aa96-52616a7b4c70,Kawa Biała,Kawa czarna z dodatkiem mleka,Napój,napój,,,8.50,false,true,,true,2025-10-26 11:55:50.750805+00
099d257e-7e29-4c5d-939e-64de5fb12503,4d27fbe3-20d0-4eb4-b003-1935be53af25,Grzanka z krupniokiem,"Chutney jabłkowo-szalotkowy, musztarda francuska, chips cebulowy",Przystawka,przystawka,mięsne,,28.00,false,false,,true,2025-10-26 15:20:59.365659+00
0d5e7347-3d1e-49c6-aa8f-fa4935e50c8d,70842598-1632-43f6-8015-706d5adf182f,Kalmary chrupiące słodko-kwaśne,Z ryżem i surówką,Kalmary,,,,25.00,false,false,,true,2025-10-29 21:37:37.603105+00
0ed30e78-5262-49e0-9eb3-741f97ecc7cd,bd9f2244-7618-4071-aa96-52616a7b4c70,Sałatka z Dynią,"Mix sałat, pieczona dynia, pestki dyni, sos klonowy",Sałatka,sałatka,vege,,25.50,false,true,,true,2025-10-26 11:54:58.644557+00
0f21f44f-faad-45c1-985b-4d95bb440ccf,569a7d29-57be-4224-bdf3-09c483415cea,Milczenie Wola Double,"Bułka maślana, wołowina 400g, roszponka, ser cheddar, sałata rzymska, rukola, ogórek kiszony, sos musztardowy",Burger,burger,mięsne,double,55.00,false,false,,true,2025-10-29 21:29:06.527172+00
108af5f7-ea9e-46f2-8d06-d7837e181dce,569a7d29-57be-4224-bdf3-09c483415cea,Grzybiarz z Piekaryhill,"Bułka, wołowina, boczek, majonez, sałata, marynowana cebula, ser cheddar, grzyby, sos BBQ",Burger,burger,mięsne,,40.00,false,false,,true,2025-10-29 21:29:06.527172+00
116ac5a6-214b-4ddf-91b6-c12d2691c07d,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,"Tagliatelle ze szpinakiem, suszonymi pomidorami i płatkami migdałów","Tagliatelle ze szpinakiem, suszonymi pomidorami, migdałami (VEGE)",Makaron,makaron,vege,,32.00,false,true,,true,2025-10-26 13:33:30.847182+00
12d0db88-141e-483c-be59-0522491d5073,bd9f2244-7618-4071-aa96-52616a7b4c70,Cheddar Burger,"Wołowina, ser cheddar, sałata, pomidor, majonez",Burger,burger,mięsne,,31.00,false,false,,true,2025-10-26 11:50:51.979421+00
133d1654-8a67-4b7b-8c39-ec2a3516a94e,569a7d29-57be-4224-bdf3-09c483415cea,Milczenie Wola Standard,"Bułka maślana, wołowina 200g, roszponka, ser cheddar, sałata rzymska, rukola, ogórek kiszony, sos musztardowy",Burger,burger,mięsne,standard,46.00,false,false,,true,2025-10-29 21:29:06.527172+00
14215951-055c-4318-8030-8ee913df1f00,70842598-1632-43f6-8015-706d5adf182f,Wołowina pikantna,Z ryżem i surówką,Wołowina,,,,20.00,false,false,,true,2025-10-29 21:37:37.603105+00
1427dbd6-eccd-439e-a9fb-513b9af1124a,1fc1e782-bac6-47b2-978a-f6f2b38000cd,Kluski śląskie 7 szt.,Kluski śląskie,Dodatek,kluski,vege,,10.00,false,true,,true,2025-10-26 15:49:59.999484+00
146bcd5e-3445-448c-8c34-96858a3683b5,70842598-1632-43f6-8015-706d5adf182f,Kaczka słodko-kwaśna,Z ryżem i surówką,Kaczka,,,,23.00,false,false,,true,2025-10-29 21:37:37.603105+00
1618ab3c-f88e-4848-871a-a0ca258a77f2,70842598-1632-43f6-8015-706d5adf182f,Kurczak w cieście pięciu smaków,Z ryżem i surówką,Kurczak w cieście,,,,16.00,false,false,,true,2025-10-29 21:37:37.603105+00
16722ee1-59f8-4b27-95b1-f3bfa013aecc,1fc1e782-bac6-47b2-978a-f6f2b38000cd,Pierogi (ruskie lub z mięsem) 6 szt.,"Pierogi ruskie lub z mięsem, okrasa",Dodatek,pierogi,dowolne,,13.00,false,false,,true,2025-10-26 15:52:04.270001+00
1752a313-2457-4034-b750-40ddf477b890,569a7d29-57be-4224-bdf3-09c483415cea,Wegetrix Standard,"Bułka, camembert, warzywa grillowane, sałata, cebula, sos mango",Burger,burger,vege,,30.00,false,true,,true,2025-10-29 21:29:06.527172+00
19045063-c2dc-4e96-9e77-1e33a7894017,70842598-1632-43f6-8015-706d5adf182f,Kaczka z warzywami,Z ryżem i surówką,Kaczka,,,,23.00,false,false,,true,2025-10-29 21:37:37.603105+00
19d2b3fc-0799-4161-ae43-80892c6bb698,70842598-1632-43f6-8015-706d5adf182f,Zupa wietnamska,500 ml,Zupy,,,,10.00,false,false,,true,2025-10-29 21:37:37.603105+00
1a7eeba7-8c23-4fdb-a7c8-fcccbfa0008d,83566974-1017-4408-90ee-2571ccc06978,Capricciosa,"Sos pomidorowy, ser mozzarella, szynka, pieczarki",Pizza,,,,33.00,false,false,,true,2025-10-29 14:49:19.136917+00
1aeca8d5-1efb-4bf8-b3f7-2d18c41f402c,fc844513-2869-4f42-b04f-c21e1e4cceb7,Sos,,Przekąski,,,,3.00,false,false,,true,2025-10-29 22:45:07.983357+00
1d3569ae-ef58-4de4-9441-a6e34e907440,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Filet z łososia na szpinaku,Łosoś pieczony na szpinaku (VEGE),Ryba,ryba,vege,,41.00,false,true,,true,2025-10-26 13:34:24.025731+00
1f69ec3e-73b4-4dc0-bb77-822eaf018e07,fc844513-2869-4f42-b04f-c21e1e4cceb7,"Coca-Cola 0,5l",,Napoje,,,,6.00,false,false,,true,2025-10-29 22:45:07.983357+00
20042ab3-700d-4d16-bdcc-da41674f5ed6,70842598-1632-43f6-8015-706d5adf182f,Wołowina po tajsku,Z ryżem i surówką,Wołowina,,,,22.00,false,false,,true,2025-10-29 21:37:37.603105+00
20d3d779-04a0-424f-9593-6c5ffa4b0fc0,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Bratkartoffel,Frytki ziemniaczane typ niemiecki,Dodatek,dodatek,vege,,13.00,false,true,,true,2025-10-26 13:36:05.238998+00
21d3dcf7-4f4f-4e98-8959-bf77d82f6e95,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Kluski z sosem pieczeniowym,Kluski z sosem pieczeniowym,Dla dzieci,dzieci,mięsne,,14.00,false,false,,true,2025-10-26 13:35:13.879352+00
220863b5-bbe9-4f31-ab05-40f3b3c6655e,70842598-1632-43f6-8015-706d5adf182f,Sajgonki z ryżem,"3 sztuki, z ryżem",Sajgonki,,,,11.00,false,false,,true,2025-10-29 21:37:37.603105+00
2346a6d2-4f63-4c47-b217-f752cfa02a9b,83566974-1017-4408-90ee-2571ccc06978,Hawajska,"Sos pomidorowy, ser mozzarella, szynka, ananas",Pizza,,,,32.00,false,false,,true,2025-10-29 14:53:24.683083+00
234aab0f-cbc4-459d-90d6-e95942e0e9a1,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Kapusta modra,Surówka z czerwonej kapusty,Surówka,surówka,vege,,10.00,false,true,,true,2025-10-26 13:39:32.185561+00
25fc8af2-f262-468b-8d1c-50de992e3e3b,4d27fbe3-20d0-4eb4-b003-1935be53af25,Sałatka z dynią marynowaną w musztardzie,"Gruszka, kozi ser, pestki dyni, dressing cytrynowy, paluszki grissini",Menu sezonowe,sałatka,vege,,33.00,false,true,,true,2025-10-26 15:20:59.365659+00
26dac5d8-6ab7-44b0-b03a-b7d7c2d48260,bd9f2244-7618-4071-aa96-52616a7b4c70,Bowl Gyros-Halloumi,"Gyros wieprzowy, grillowane halloumi, frytki, kapusta pekińska, sos tzatziki",Obiad,obiad,mięsne,,47.50,false,false,,true,2025-10-26 11:51:52.659681+00
276468f3-ac28-42a3-9a98-659de1362a07,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Żeberka wieprzowe z frytkami,"Żeberka w sosie BBQ, frytki, surówka",Zestaw,zestaw,mięsne,,45.00,false,false,,true,2025-10-26 13:27:08.692813+00
2ae8ecfa-07ec-4b71-99cd-d9ab81bd00bf,70842598-1632-43f6-8015-706d5adf182f,Wieprzowina pikantna,Z ryżem i surówką,Wieprzowina,,,,20.00,false,false,,true,2025-10-29 21:37:37.603105+00
2b00efc2-7a73-4d54-81c9-b33225627937,bd9f2244-7618-4071-aa96-52616a7b4c70,Pizza Hawajska 33cm,"Sos pomidorowy, ser mozzarella, szynka, ananas",Pizza,pizza,mięsne,33cm,36.50,false,false,,true,2025-10-26 11:44:47.976563+00
2b262123-cc0c-4c2c-878a-e85e676d2bf8,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Kotlet schabowy,"Tradycyjny kotlet schabowy, panierowany",Wieprzowina,wieprzowina,mięsne,,27.00,false,false,,true,2025-10-26 13:27:08.692813+00
2e3858ce-ef96-4562-9a8c-ce869d96b6b6,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Sałatka grecka z pieczywem czosnkowym,"Sałatka grecka, ser feta, warzywa, pieczywo czosnkowe (VEGE)",Sałatka,sałatka,vege,,35.00,false,true,,true,2025-10-26 13:36:05.238998+00
2e859de9-b075-4ea8-a3c8-7ca34995335e,8b00b05e-72f7-4a5f-b50c-5630a75d6312,Pizza Ekkluzivne,"oregano, oliwa, szynka parmeńska, rukola, parmezan, sos pomidorowy",Pizza,pizza,wieprzowa,,40.00,false,false,,true,2025-10-24 22:30:48.539923+00
2eb16558-be15-4453-bda1-a2996ad97670,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Pierogi z mięsem,"Pierogi domowe z mięsem, smażone na patelni",Pierogi,pierogi,mięsne,,36.00,false,false,,true,2025-10-26 13:35:13.879352+00
2ef99ff8-e3a7-48fc-9d4a-7a387163f7ff,fc844513-2869-4f42-b04f-c21e1e4cceb7,Pita Rollo,"Pita rollo, sos, surówka, mięso",Kebab,pita,dowolne,średni,18.00,false,false,,true,2025-12-18 10:31:10.334916+00
2f1b8974-f6d0-46d8-8387-7679c54e9c28,1fc1e782-bac6-47b2-978a-f6f2b38000cd,Grillowany filet z kurczaka,"Grillowany filet, ziemniaki, surówka",Danie główne,kurczak,mięsne,,15.00,false,false,,true,2025-10-26 15:49:25.550641+00
2f252964-e281-491d-a416-b10c17afbd49,1fc1e782-bac6-47b2-978a-f6f2b38000cd,"Naleśnik z nutellą, bananami, bitą śmietaną","Nutella, banany, bita śmietana",Naleśnik,naleśnik,vege,,16.00,false,true,,true,2025-10-26 15:52:27.077386+00
2fd8fa2b-7e91-49c5-96ab-4d7f5bbd4168,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Wątróbka drobiowa,Wątróbka drobiowa smażona z cebulką,Drób,drób,mięsne,,29.00,false,false,,true,2025-10-26 13:27:08.692813+00
32cf850c-208f-4b9e-b451-3bcb2f412162,83566974-1017-4408-90ee-2571ccc06978,Cappy Pomarańcza,Sok pomarańczowy 0.33l,Napój,,,,8.00,false,false,,true,2025-10-29 14:53:24.683083+00
